,,,,
Time (sec),Yaw_Front_Left (deg),Yaw_Back_Left (deg),Yaw_Back_Right (deg),Yaw_Front_Right (deg)
59.486875,162.8053995,166.1620446,155.7270528,148.9004417
59.52,162.8058977,166.1629301,155.7304179,148.901879
59.52,162.8058977,166.1629301,155.7304179,148.901879
59.56,162.8068376,166.1640177,155.7345736,148.9037912
59.6,162.8070934,166.1650337,155.7384176,148.9054115
59.64,162.8062699,166.1659891,155.7418249,148.9065869
59.68,162.8068525,166.1669143,155.7456762,148.9082686
59.72,162.8075848,166.1678218,155.7495357,148.9100347
59.76,162.8077406,166.1687074,155.7531573,148.9115746
59.8,162.8073046,166.1695262,155.756509,148.9128521
59.83083333,162.8075511,166.1701124,155.7592524,148.9140348
59.84,162.807177,166.1702897,155.7599097,148.9142265
59.88,162.8078637,166.1710579,155.7635671,148.9159421
59.92,162.8084215,166.1717964,155.7671375,148.917608
59.96,162.8081916,166.1724923,155.7703866,148.9189574
60,162.8077089,166.1731358,155.7734994,148.9201708
60.04,162.8076005,166.1737458,155.7767055,148.9215121
60.08,162.8082644,166.1743807,155.7801683,148.9231895
60.08875,162.8077887,166.1744874,155.7806905,148.9232962
60.12,162.8081555,166.1749729,155.7833161,148.9245705
60.16,162.8074673,166.1755124,155.7862124,148.9257073
60.2,162.8075511,166.1760198,155.78934,148.9271251
60.24,162.8077952,166.176519,155.7924994,148.928623
60.28,162.8080317,166.1770129,155.7956359,148.9301228
60.32,162.8076139,166.1774674,155.7985052,148.9313589
60.36,162.8066205,166.1778723,155.801135,148.9323407
60.4,162.8069106,166.1782843,155.8041972,148.9338332
60.44,162.8074459,166.1787111,155.8073304,148.9354651
60.48,162.8072766,166.1790902,155.8101755,148.9368163
60.52,162.805992,166.1794304,155.8125995,148.9377253
60.52203125,162.8060679,166.1794541,155.8127746,148.9378303
60.56,162.806164,166.1797597,155.8155117,148.93917
60.6,162.8064407,166.1800904,155.8184431,148.9406933
60.64,162.806436,166.1804158,155.8212605,148.9421164
60.68,162.8054141,166.1807079,155.8236953,148.9431344
60.72,162.8048947,166.1809616,155.8262719,148.944322
60.726875,162.8049834,166.1810266,155.8267851,148.9446183
60.76,162.8052415,166.1812385,155.8291439,148.94589
60.8,162.8055563,166.181512,155.8319885,148.9474678
60.84,162.8050768,166.18176,155.8345318,148.9487337
60.88,162.804301,166.1819747,155.8369453,148.9498622
60.92,162.803847,166.1821738,155.8394544,148.9511089
60.96,162.8042348,166.1824051,155.8422577,148.9527261
60.9875,162.8032252,166.1825484,155.8437291,148.9533434
61,162.8038608,166.1826275,155.8447846,148.9540492
61.04,162.803018,166.1828107,155.8471123,148.9551905
61.08,162.8028423,166.1829784,155.8496512,148.956593
61.12,162.8028574,166.1831522,155.8522501,148.9580916
61.16,162.8029403,166.1833366,155.8548705,148.9596256
61.2,162.8023655,166.1834973,155.8572394,148.9609033
61.24,162.8012182,166.183624,155.8593854,148.9619404
61.2475,162.8013994,166.1836706,155.8599362,148.9623065
61.28,162.8012604,166.1837649,155.8619439,148.963451
61.32,162.8016858,166.1839373,155.8646374,148.9651632
61.36,162.8014307,166.1840762,155.8670669,148.9666104
61.4,162.8000477,166.1841874,155.8690831,148.9676185
61.44,162.8000062,166.1842987,155.8715594,148.9691278
61.48,162.800154,166.1844208,155.8740973,148.9707451
61.52,162.8001154,166.1845498,155.8765668,148.9723034
61.56,162.7990472,166.1846564,155.8786604,148.973461
61.6,162.7983913,166.1847353,155.8808753,148.9747612
61.606875,162.7984819,166.1847702,155.881336,148.9750844
61.64,162.7985743,166.1848405,155.8833851,148.9764251
61.68,162.6803526,166.0839306,155.7015287,149.1927819
61.72,162.4392072,166.0192985,155.1113519,149.8789911
61.76,162.3954309,166.0629636,154.2481919,150.6714159
61.8,162.4546016,166.0814192,152.9537203,151.0084213
61.84,162.5538883,166.1008255,151.0236784,150.6959858
61.88,162.5458284,166.1461366,148.9036319,150.2648091
61.92,162.4063111,166.221789,146.9192257,150.0520545
61.96,162.1929659,166.3155687,145.1389412,150.0835043
62,161.9573458,166.414861,143.5341796,150.2768323
62.04,161.7223892,166.5142866,142.0290315,150.5339153
62.05,161.6637044,166.5391839,141.6691228,150.6067733
62.08,161.4872147,166.6135042,140.6131951,150.8305838
62.08,161.4872147,166.6135042,140.6131951,150.8305838
62.12,161.2590701,166.707042,139.5481543,151.3537584
62.13488494,161.2098692,166.7267365,139.5691484,151.8564811
62.16,161.1682484,166.7456705,139.5892023,152.7576474
62.2,161.151126,166.7600406,139.6008576,154.252395
62.24,161.1551877,166.7699212,139.6042263,155.611556
62.28,161.1807513,166.7749396,139.6031098,156.7893689
62.32,161.2263324,166.7736102,139.5972739,157.8807593
62.36,161.2743578,166.7697084,139.5897867,158.9557803
62.4,161.3236315,166.7644385,139.580329,159.9981546
62.44,161.3819725,166.7571375,139.5677629,160.960794
62.48,161.4511334,166.7477205,139.5534163,161.8342433
62.52,161.5236009,166.7360615,139.5382261,162.6579834
62.56,161.5969292,166.7223797,139.5210367,163.4439793
62.6,161.6745164,166.7077025,139.5016603,164.1618512
62.64,161.7537774,166.6931907,139.48311,164.8291281
62.68,161.831626,166.6787859,139.4652746,165.471569
62.72,161.9113281,166.6621247,139.4451841,166.0645246
62.76,161.9985222,166.6419826,139.4219274,166.5822465
62.8,162.0872222,166.6207433,139.3977948,167.0439847
62.84,162.1704228,166.6011053,139.3739593,167.4503397
62.88,162.2434278,166.5839247,139.3522094,167.7878296
62.92,162.3022208,166.5703787,139.3345708,168.0800337
62.96,162.3503313,166.5636601,139.318172,168.3192543
63,162.3899206,166.5617978,139.305117,168.5102951
63.04,162.4217218,166.5598418,139.2971737,168.674009
63.08,162.4483867,166.5580145,139.2908147,168.8167214
63.12,162.473343,166.5606202,139.2820142,168.9346284
63.16,162.495006,166.5637092,139.273783,169.0287302
63.2,162.512712,166.5670946,139.266637,169.1054143
63.24,162.5262473,166.5724457,139.2592631,169.1691641
63.28,162.532545,166.5800512,139.2507864,169.2184326
63.32,162.5320474,166.5912895,139.2411935,169.2584975
63.36,162.5231681,166.6053486,139.2314781,169.2885039
63.4,162.5041414,166.6226598,139.2214934,169.3131307
63.44,162.4769957,166.6426437,139.2111794,169.3307311
63.48,162.4481586,166.6618694,139.2035768,169.3429886
63.48241108,162.44648,166.6629905,139.2031596,169.3436141
63.52,162.427263,166.6759844,139.2019596,169.3502297
63.56,162.4180267,166.6834659,139.2075722,169.3537483
63.6,162.410438,166.6901237,139.2133266,169.3571046
63.64,162.403788,166.6962393,139.2190172,169.3604296
63.68,162.3979729,166.7018331,139.2247139,169.363726
63.72,162.3929288,166.7069894,139.2302521,169.3670053
63.76,162.3885082,166.7117655,139.2355666,169.370258
63.8,162.3844014,166.71623,139.2405341,169.3734222
63.82,162.3824335,166.7183097,139.2430308,169.3749565
63.84,162.3806188,166.7203527,139.2453265,169.3765032
63.88,162.3772216,166.7241201,139.2500361,169.3795207
63.8846875,162.3768521,166.7245525,139.2505414,169.379875
63.92,162.3742325,166.7276106,139.2544871,169.3825022
63.96,162.3713823,166.7308559,139.2586319,169.3853867
64,162.3686142,166.7338367,139.2625754,169.3881582
64.04,162.3658873,166.7365908,139.2662898,169.3908144
64.08,162.3633682,166.7391227,139.2697908,169.3934101
64.12,162.3610698,166.7414408,139.2730747,169.3959599
64.14625,162.3593381,166.7428811,139.2750344,169.3975167
64.16,162.3586894,166.7435766,139.27611,169.3983844
64.2,162.356238,166.7455232,139.2789975,169.4006892
64.24,162.3538986,166.7472873,139.2817604,169.4029305
64.24940755,162.3533948,166.7476896,139.282342,169.4034622
64.28,162.3518222,166.7488794,139.2844056,169.4051632
64.32,162.3496843,166.75032,139.286882,169.4072973
64.3525,162.3477697,166.751421,139.2887008,169.4089285
64.36,162.3474528,166.7516523,139.289133,169.4093338
64.4,162.3452274,166.7528381,139.2913447,169.4112983
64.44,162.3432183,166.7538954,139.2934817,169.4132611
64.48,162.3413239,166.7548507,139.2954937,169.4152031
64.52,162.3393099,166.755706,139.2973993,169.4170537
64.56,162.3372544,166.7564673,139.2992527,169.4188402
64.6,162.3354411,166.757109,139.3011689,169.4206452
64.64,162.3337579,166.7576737,139.3030285,169.4224465
64.6625,162.3326436,166.7579913,139.3039205,169.4233966
64.68,162.3320828,166.7581859,139.3047467,169.4242125
64.72,162.3303004,166.7586456,139.3064065,169.4259117
64.76,162.328579,166.7590453,139.3080695,169.4275947
64.76942708,162.3282971,166.7591303,139.3084471,169.428025
64.8,162.3272522,166.7593566,139.3098352,169.4293615
64.84,162.3259558,166.7596252,139.3115546,169.4311117
64.88,162.324629,166.7598451,139.3132863,169.4328264
64.90352702,162.3238928,166.7599545,139.3143811,169.4338367
64.92,162.3233375,166.7600442,139.3150365,169.434532
64.96,162.3222967,166.7602006,139.3168534,169.4362911
64.9725,162.3219781,166.7602502,139.3173731,169.4368409
65,162.3215344,166.7603048,139.3187399,169.438113
65.04,162.3206515,166.7604255,139.3204773,169.4398876
65.08,162.319755,166.7605271,139.3222417,169.4416432
65.12,162.3190153,166.7605819,139.3241286,169.4434259
65.16,162.3185097,166.7606303,139.3260473,169.445268
65.2,162.3181161,166.7606258,139.3280038,169.4471224
65.24,162.3176064,166.7606489,139.3298171,169.4489349
65.28,162.3169709,166.7606899,139.3315816,169.450703
65.32,162.3166251,166.7606846,139.333501,169.4525431
65.36,162.316523,166.760639,139.3354971,169.454444
65.4,162.316323,166.7605804,139.3374427,169.4563015
65.44,162.3158811,166.7605923,139.339198,169.4580881
65.48,162.3156921,166.7605529,139.3411574,169.4599363
65.52,162.3157217,166.7604628,139.3431997,169.4618349
65.56,162.3156417,166.7604004,139.345123,169.4636962
65.5975,162.3154134,166.7603731,139.3468217,169.4653931
65.6,162.3154476,166.7603652,139.3469512,169.4655199
65.64,162.3152907,166.7603025,139.3488776,169.4673434
65.68,162.3154352,166.7602031,139.3509111,169.4692465
65.68,162.3154352,166.7602031,139.3509111,169.4692465
65.72,162.3155568,166.7601147,139.3528776,169.4711392
65.76,162.3155535,166.7600254,139.3548264,169.4729859
65.8,162.3154316,166.7599647,139.3567166,169.4747948
65.84,162.3155778,166.7598609,139.3587379,169.4766718
65.8525,162.3156097,166.7598309,139.3593311,169.4772542
65.88,162.3158548,166.7597323,139.3608166,169.4785799
65.92,162.3159475,166.7596498,139.3627098,169.4804325
65.96,162.3159525,166.7595733,139.3646036,169.4822546
65.990625,162.3161406,166.7594708,139.366224,169.4836941
66,162.316048,166.7594626,139.3666249,169.4840927
66.04,162.3163943,166.7593307,139.3687085,169.4859987
66.08,162.3166494,166.7592081,139.3707411,169.4878734
66.12,162.3167726,166.7591084,139.3726885,169.4897057
66.16,162.316861,166.7590111,139.3746517,169.4915225
66.1625,162.3168888,166.7590036,139.3747734,169.4916425
66.2,162.3171373,166.7588803,139.3767206,169.4933861
66.24,162.3174867,166.758765,139.378714,169.4952709
66.28,162.3177359,166.7586467,139.3806839,169.4971202
66.32,162.3178488,166.7585352,139.3826629,169.4989247
66.36,162.3181388,166.7583934,139.3847593,169.500773
66.4,162.3185144,166.758252,139.386861,169.5026436
66.44,162.3188235,166.7581274,139.3888682,169.5044911
66.48,162.3190199,166.7580178,139.390821,169.506302
66.52,162.3191731,166.7578993,139.3928295,169.5080945
66.52916667,162.3193214,166.7578675,139.3932853,169.5085384
66.56,162.3195829,166.7577574,139.3949078,169.5099569
66.58140625,162.3197252,166.7577013,139.3959165,169.5109327
66.6,162.3200195,166.7576151,139.3969608,169.5118251
66.64,162.3034416,166.6667709,139.3661474,169.2573446
66.68,162.5233227,166.2837973,139.3160043,168.5800705
66.72,163.1358209,166.059849,139.5001763,168.1264648
66.76,163.788914,165.8583425,139.4344839,167.5682153
66.8,164.3432788,165.7062464,138.6736955,166.4615237
66.84,164.7717419,165.5365057,138.3142019,165.475454
66.88,165.2544237,165.3246222,138.0977656,164.6750752
66.92,165.7743469,165.0857562,137.8474759,163.8811928
66.96,166.2975506,164.848839,137.5963524,163.1055672
67,166.7812346,164.632002,137.3661991,162.3376509
67.04,167.2181684,164.4301953,137.1534768,161.5752815
67.08,167.6272453,164.2285856,136.9430551,160.8059974
67.12,168.0300761,164.0226361,136.7278584,160.0491646
67.16,168.4251023,163.8210029,136.5160651,159.3144859
67.2,168.8001123,163.6267445,136.3122201,158.5857921
67.24,169.1552109,163.4373782,136.1141367,157.8683256
67.28,169.493434,163.2535042,135.9219863,157.1708338
67.32,169.8161959,163.0736385,135.7343154,156.4848161
67.36,170.1263331,162.8964304,135.5496145,155.8124068
67.4,170.4232483,162.7259052,135.3712837,155.1695738
67.44,170.7030181,162.5620459,135.2006269,154.5477936
67.48,170.9766796,162.3971977,135.0307059,153.9261182
67.52,171.267183,162.2246996,134.8543822,153.2990658
67.56,171.5375805,162.0421327,134.6729838,152.6908397
67.6,171.7698084,161.8548683,134.5186773,152.1392421
67.64,172.0074215,161.6671349,134.5543509,151.7608537
67.68,172.2683335,161.4831453,134.7477099,151.533011
67.72,172.5308577,161.3120511,134.9603886,151.3660001
67.76,172.7771712,161.1558833,135.1569781,151.2557757
67.8,173.0043139,161.0161216,135.325962,151.2006218
67.84,173.2124033,160.8825857,135.4398502,151.1730414
67.88,173.4075286,160.7500788,135.5063992,151.1674766
67.92,173.5972673,160.6182387,135.5314577,151.2007276
67.96,173.7828425,160.4844256,135.518362,151.2708832
68,173.9393022,160.3735889,135.4655492,151.3547728
68.04,174.0119123,160.3311531,135.349105,151.4166583
68.08,174.0837823,160.3093563,135.1985909,151.5154928
68.12,174.1067168,160.2643014,135.0556509,151.5636485
68.16,174.0939044,160.2083308,134.9760893,151.5450558
68.2,174.069887,160.1628799,134.9534314,151.5049291
68.24,174.0524075,160.1359235,134.954008,151.4723822
68.28,174.0437512,160.1196863,134.9535141,151.4615566
68.32,174.0384855,160.1101835,134.950625,151.4578418
68.36,174.0370381,160.1074365,134.9461113,151.4662029
